"","game","subject","first_level_losses","total_losses","first_level_steps","total_steps"
"485","portals_2","Sy4pHuRTX",1,1,7,7
"486","portals_2","B1iOf8CT7",5,6,145,283
"487","portals_2","r17r8LR6Q",10,10,147,147
"488","portals_2","Hy_qEvAT7",14,14,140,140
"489","portals_2","rJxFfLRpQ",5,13,92,585
"490","portals_2","B1FjfLCam",18,18,361,361
"491","watergame","Skxfu9JRQ",3,3,188,188
"492","watergame","B1KuiT1AQ",7,7,250,250
"493","watergame","HJmltK1A7",3,6,69,385
"494","watergame","S1f2_YyAm",21,21,264,264
"495","watergame","Skwm3ckC7",9,12,252,430
"496","watergame","rJWHjuKJRX",4,18,128,1444
"497","watergame","B1W5-qkRm",9,9,249,249
"498","watergame","rkrocKJCX",1,1,164,164
"499","watergame","rytputJ0m",7,7,182,182
"500","watergame","S1F5OFk07",9,9,367,367
"501","watergame","r1QyhKJRm",6,9,79,400
"502","watergame","SJI0FY1C7",10,18,125,594
"503","watergame","H1tXGq1Am",4,11,70,755
"504","watergame","Hkv3BTkRm",5,14,115,723
"505","watergame","H1cEbpkC7",4,4,148,148
"506","watergame","rJx79FyAX",0,0,4,4
"507","watergame","ByBjOY1Rm",3,3,29,29
"508","watergame","BJRrpikRQ",3,7,66,609
"509","watergame","rkIi_YJCQ",14,14,236,236
"510","watergame","HJ2W5YkRX",12,12,234,234
"511","watergame","B1ZlOoJAm",4,7,98,343
"512","watergame","rkgaEq1C7",4,6,85,395
"513","zelda_2","Skxfu9JRQ",5,9,241,639
"514","zelda_2","B1KuiT1AQ",0,16,28,398
"515","zelda_2","HJmltK1A7",5,20,376,1879
"516","zelda_2","S1f2_YyAm",3,16,61,308
"517","zelda_2","Skwm3ckC7",0,12,23,483
"518","zelda_2","rJWHjuKJRX",1,27,48,681
"519","zelda_2","B1W5-qkRm",2,12,65,412
"520","zelda_2","rkrocKJCX",5,6,120,254
"521","zelda_2","rytputJ0m",1,8,26,83
"522","zelda_2","SkCcYKk0X",2,2,30,30
"523","zelda_2","S1F5OFk07",3,11,152,597
"524","zelda_2","r1QyhKJRm",7,20,182,476
"525","zelda_2","SJI0FY1C7",8,20,132,336
"526","zelda_2","H1tXGq1Am",1,13,130,1196
"527","zelda_2","Hkv3BTkRm",1,12,49,321
"528","zelda_2","H1cEbpkC7",2,5,66,133
"529","zelda_2","BJRrpikRQ",0,20,28,476
"530","zelda_2","rkIi_YJCQ",1,9,107,723
"531","zelda_2","HJ2W5YkRX",12,12,448,448
"532","zelda_2","B1ZlOoJAm",0,16,18,494
"533","zelda_2","rkgaEq1C7",2,7,71,250
"534","preconditions_2","Skxfu9JRQ",0,11,41,369
"535","preconditions_2","B1KuiT1AQ",0,14,22,578
"536","preconditions_2","HJmltK1A7",0,15,24,411
"537","preconditions_2","S1f2_YyAm",0,14,24,372
"538","preconditions_2","Skwm3ckC7",0,3,20,270
"539","preconditions_2","rJWHjuKJRX",0,4,25,307
"540","preconditions_2","B1W5-qkRm",0,9,14,321
"541","preconditions_2","rkrocKJCX",0,6,23,293
"542","preconditions_2","rytputJ0m",0,10,20,240
"543","preconditions_2","S1F5OFk07",0,3,22,191
"544","preconditions_2","r1QyhKJRm",0,3,16,250
"545","preconditions_2","SJI0FY1C7",0,8,26,330
"546","preconditions_2","Bke5FK10Q",0,0,9,9
"547","preconditions_2","H1tXGq1Am",0,10,14,541
"548","preconditions_2","Hkv3BTkRm",0,8,22,352
"549","preconditions_2","H1cEbpkC7",0,6,15,201
"550","preconditions_2","rJx79FyAX",0,0,0,0
"551","preconditions_2","BJRrpikRQ",0,2,20,391
"552","preconditions_2","rkIi_YJCQ",0,6,24,323
"553","preconditions_2","HJ2W5YkRX",0,12,18,228
"554","preconditions_2","B1ZlOoJAm",0,2,20,172
"555","preconditions_2","rkgaEq1C7",0,2,24,469
"556","frogs_2","Skxfu9JRQ",10,10,254,254
"557","frogs_2","B1KuiT1AQ",2,6,74,110
"558","frogs_2","HJmltK1A7",2,5,38,171
"559","frogs_2","S1f2_YyAm",17,17,83,83
"560","frogs_2","Skwm3ckC7",3,4,134,222
"561","frogs_2","rJWHjuKJRX",10,11,204,333
"562","frogs_2","B1W5-qkRm",14,14,132,132
"563","frogs_2","rkrocKJCX",9,9,94,94
"564","frogs_2","H1ZSg9y07",3,3,135,135
"565","frogs_2","rytputJ0m",11,11,78,78
"566","frogs_2","S1F5OFk07",1,12,120,511
"567","frogs_2","r1QyhKJRm",11,15,86,218
"568","frogs_2","SJI0FY1C7",12,12,68,68
"569","frogs_2","H1tXGq1Am",1,8,86,392
"570","frogs_2","Hkv3BTkRm",2,18,128,430
"571","frogs_2","H1cEbpkC7",2,2,78,78
"572","frogs_2","rJx79FyAX",2,2,86,86
"573","frogs_2","BJRrpikRQ",1,10,40,296
"574","frogs_2","rkIi_YJCQ",2,8,108,257
"575","frogs_2","HJ2W5YkRX",6,6,64,64
"576","frogs_2","B1ZlOoJAm",5,5,117,151
"577","frogs_2","rkgaEq1C7",0,0,16,70
"578","surprise","Skxfu9JRQ",0,0,41,224
"579","surprise","B1KuiT1AQ",0,0,18,89
"580","surprise","HJmltK1A7",0,0,29,170
"581","surprise","S1f2_YyAm",0,0,17,85
"582","surprise","Skwm3ckC7",0,0,18,93
"583","surprise","rJWHjuKJRX",0,0,19,105
"584","surprise","B1W5-qkRm",0,0,24,108
"585","surprise","rkrocKJCX",0,0,29,107
"586","surprise","rytputJ0m",0,0,28,111
"587","surprise","S1F5OFk07",0,0,18,81
"588","surprise","r1QyhKJRm",0,0,26,155
"589","surprise","SJI0FY1C7",0,0,26,92
"590","surprise","H1tXGq1Am",0,0,26,114
"591","surprise","Hkv3BTkRm",0,0,16,101
"592","surprise","H1cEbpkC7",0,0,14,85
"593","surprise","rJx79FyAX",0,0,0,0
"594","surprise","BJRrpikRQ",0,0,19,89
"595","surprise","rkIi_YJCQ",0,0,14,82
"596","surprise","HJ2W5YkRX",0,0,26,116
"597","surprise","B1ZlOoJAm",0,0,16,120
"598","surprise","rkgaEq1C7",0,0,14,80
"599","plaqueattack","Skxfu9JRQ",7,7,1044,1044
"600","plaqueattack","B1KuiT1AQ",2,5,235,1127
"601","plaqueattack","HJmltK1A7",6,6,670,670
"602","plaqueattack","S1f2_YyAm",8,8,367,367
"603","plaqueattack","Skwm3ckC7",5,6,477,1283
"604","plaqueattack","rJWHjuKJRX",7,7,374,374
"605","plaqueattack","B1W5-qkRm",1,92,156,11619
"606","plaqueattack","rkrocKJCX",8,8,319,319
"607","plaqueattack","rytputJ0m",9,9,377,377
"608","plaqueattack","S1F5OFk07",3,3,271,908
"609","plaqueattack","r1QyhKJRm",2,4,295,1173
"610","plaqueattack","SJI0FY1C7",7,9,466,620
"611","plaqueattack","H1tXGq1Am",0,1,222,1034
"612","plaqueattack","Hkv3BTkRm",4,8,238,1335
"613","plaqueattack","H1cEbpkC7",1,1,51,51
"614","plaqueattack","rJx79FyAX",5,5,129,129
"615","plaqueattack","BJRrpikRQ",1,6,251,1629
"616","plaqueattack","rkIi_YJCQ",4,6,400,1541
"617","plaqueattack","HJ2W5YkRX",8,9,461,1178
"618","plaqueattack","B1ZlOoJAm",1,2,315,1201
"619","plaqueattack","rkgaEq1C7",11,11,497,497
"620","relational_2","HySfLOe0m",0,4,30,975
"621","relational_2","BJBo7_eA7",0,0,21,700
"622","relational_2","B16Q8FeR7",0,4,37,443
"623","relational_2","B1bwqOxAm",0,1,81,712
"624","relational_2","H1hrSOxR7",0,1,45,851
"625","relational_2","rybbHdlA7",0,0,76,633
"626","relational_2","HJDDKYe0m",0,0,172,529
"627","relational_2","ryxGrdxCX",0,1,69,584
"628","relational_2","HJBvPOeRm",0,0,0,370
"629","relational_2","B1fG_deAm",0,0,1,479
"630","relational_2","H1N8SulR7",0,1,67,1408
"631","relational_2","HJJg0_e0m",0,1,51,562
"632","relational_2","SJN1Lue0X",0,1,0,679
"633","relational_2","SJlvEdxAX",0,0,23,405
"634","relational_2","rkG3dtlAX",0,0,32,350
"635","relational_2","rJc6L_eRX",0,1,38,347
"636","relational_2","rkvT_deAm",0,0,38,675
"637","relational_2","ByEh__eAm",0,2,38,1161
"638","relational_2","ryITmOeR7",0,0,45,635
"639","relational_2","rJ8F2KeRX",0,0,119,257
"640","watergame_1","HySfLOe0m",4,10,120,404
"641","watergame_1","BJBo7_eA7",5,7,159,269
"642","watergame_1","rJ8KN_gCQ",6,7,293,439
"643","watergame_1","B16Q8FeR7",3,3,241,241
"644","watergame_1","B1bwqOxAm",2,3,62,166
"645","watergame_1","H1hrSOxR7",3,3,255,255
"646","watergame_1","rybbHdlA7",3,10,57,496
"647","watergame_1","SJAbUdgAQ",4,4,111,111
"648","watergame_1","HJDDKYe0m",4,8,159,667
"649","watergame_1","ryxGrdxCX",8,8,190,190
"650","watergame_1","HJBvPOeRm",2,2,115,115
"651","watergame_1","B1fG_deAm",2,7,53,540
"652","watergame_1","H1N8SulR7",5,10,83,731
"653","watergame_1","HJJg0_e0m",4,5,77,234
"654","watergame_1","SJN1Lue0X",8,8,291,291
"655","watergame_1","SJlvEdxAX",3,4,191,480
"656","watergame_1","rkG3dtlAX",0,0,43,43
"657","watergame_1","rJc6L_eRX",4,4,249,357
"658","watergame_1","rkvT_deAm",5,5,328,328
"659","watergame_1","ByEh__eAm",5,8,186,502
"660","watergame_1","ryITmOeR7",4,20,63,1250
"661","watergame_1","rJ8F2KeRX",0,0,178,178
"662","jaws","HySfLOe0m",4,9,135,718
"663","jaws","BJBo7_eA7",15,18,597,1187
"664","jaws","B16Q8FeR7",10,18,160,276
"665","jaws","B1bwqOxAm",2,3,138,342
"666","jaws","H1hrSOxR7",11,11,446,446
"667","jaws","rybbHdlA7",2,4,203,715
"668","jaws","HJDDKYe0m",3,4,139,655
"669","jaws","ryxGrdxCX",11,13,288,374
"670","jaws","HJBvPOeRm",9,9,199,199
"671","jaws","B1fG_deAm",4,5,153,630
"672","jaws","H1N8SulR7",9,10,513,888
"673","jaws","HJJg0_e0m",6,7,237,563
"674","jaws","SJN1Lue0X",15,15,476,476
"675","jaws","SJlvEdxAX",3,4,85,281
"676","jaws","rkG3dtlAX",8,8,209,209
"677","jaws","rJc6L_eRX",4,6,168,467
"678","jaws","rkvT_deAm",11,20,368,1196
"679","jaws","ryITmOeR7",3,3,236,841
"680","jaws","rJ8F2KeRX",11,11,93,93
"681","jaws","Hy_KCdeA7",1,1,18,18
"682","chase_3","HySfLOe0m",6,6,646,646
"683","chase_3","HkB3SOg0Q",0,0,24,24
"684","chase_3","BJBo7_eA7",3,6,340,614
"685","chase_3","rJ8KN_gCQ",0,7,175,761
"686","chase_3","B16Q8FeR7",8,8,462,462
"687","chase_3","B1bwqOxAm",5,5,462,462
"688","chase_3","H1hrSOxR7",10,10,690,690
"689","chase_3","rybbHdlA7",15,15,927,927
"690","chase_3","HJDDKYe0m",3,13,393,1195
"691","chase_3","ryxGrdxCX",5,5,315,315
"692","chase_3","HJBvPOeRm",3,3,488,488
"693","chase_3","B1fG_deAm",0,19,117,1784
"694","chase_3","H1N8SulR7",6,11,510,1209
"695","chase_3","HJJg0_e0m",8,8,503,503
"696","chase_3","SJN1Lue0X",9,9,593,593
"697","chase_3","SJlvEdxAX",3,15,369,1073
"698","chase_3","rkG3dtlAX",0,0,26,26
"699","chase_3","rJc6L_eRX",3,4,402,453
"700","chase_3","rkvT_deAm",3,6,471,752
"701","chase_3","ryITmOeR7",0,5,100,682
"702","chase_3","rJ8F2KeRX",0,0,648,648
"703","sokoban_1","HySfLOe0m",0,0,238,238
"704","sokoban_1","BJBo7_eA7",0,0,350,350
"705","sokoban_1","rJ8KN_gCQ",0,0,398,398
"706","sokoban_1","B16Q8FeR7",1,1,184,184
"707","sokoban_1","B1bwqOxAm",0,1,97,392
"708","sokoban_1","ByNmOYgRQ",0,0,6,6
"709","sokoban_1","H1hrSOxR7",0,0,805,1083
"710","sokoban_1","rybbHdlA7",0,0,394,599
"711","sokoban_1","HJJ3Nde0m",0,0,0,0
"712","sokoban_1","HJDDKYe0m",0,0,442,567
"713","sokoban_1","ryxGrdxCX",1,1,247,247
"714","sokoban_1","HJBvPOeRm",0,0,281,281
"715","sokoban_1","B1fG_deAm",0,0,450,983
"716","sokoban_1","H1N8SulR7",0,0,93,540
"717","sokoban_1","HJJg0_e0m",0,0,264,264
"718","sokoban_1","SJN1Lue0X",0,0,240,240
"719","sokoban_1","SJlvEdxAX",1,2,554,1378
"720","sokoban_1","rkG3dtlAX",0,0,67,67
"721","sokoban_1","rJc6L_eRX",0,0,538,538
"722","sokoban_1","rkvT_deAm",0,0,470,508
"723","sokoban_1","ByEh__eAm",0,0,503,503
"724","sokoban_1","ryITmOeR7",0,0,371,597
"725","sokoban_1","rJ8F2KeRX",0,0,434,434
"726","zelda","HySfLOe0m",1,10,47,357
"727","zelda","BJBo7_eA7",1,2,135,350
"728","zelda","B16Q8FeR7",6,6,91,91
"729","zelda","B1bwqOxAm",10,10,246,246
"730","zelda","H1hrSOxR7",1,7,141,388
"731","zelda","rybbHdlA7",0,1,25,175
"732","zelda","HJDDKYe0m",1,9,89,492
"733","zelda","ryxGrdxCX",2,13,58,387
"734","zelda","HJBvPOeRm",2,2,101,101
"735","zelda","B1fG_deAm",0,3,27,254
"736","zelda","H1N8SulR7",1,3,33,200
"737","zelda","HJJg0_e0m",3,15,84,460
"738","zelda","SJN1Lue0X",2,17,61,589
"739","zelda","SJlvEdxAX",1,11,50,372
"740","zelda","rkG3dtlAX",2,5,86,194
"741","zelda","rJc6L_eRX",1,1,53,110
"742","zelda","rkvT_deAm",0,3,38,129
"743","zelda","ByEh__eAm",5,7,181,323
"744","zelda","ryITmOeR7",7,11,264,544
"745","zelda","rJ8F2KeRX",0,0,283,283
"746","myAliens","SkQWB2x0Q",1,4,94,418
"747","myAliens","SkDbtae0X",1,1,89,89
"748","myAliens","HJAbk3g0X",0,3,96,407
"749","myAliens","ry5Uz2gAQ",1,1,97,311
"750","myAliens","BkNWoixA7",1,1,240,240
"751","myAliens","HkV7vTl0Q",3,4,160,494
"752","myAliens","B1O1sieAm",0,2,67,206
"753","myAliens","Syk-2og0X",4,4,763,763
"754","myAliens","Hy9GxRxAX",1,3,121,540
"755","myAliens","Hkrp5oxA7",0,3,9,54
"756","myAliens","HyJXjilA7",2,4,109,347
"757","myAliens","BJYdWTlA7",0,3,55,89
"758","myAliens","Hkq4y2xAQ",7,7,295,295
"759","myAliens","rkYF5jlAQ",0,2,67,415
"760","myAliens","B14ki1W0m",1,1,94,94
"761","myAliens","Sy-Ajie07",0,4,40,159
"762","myAliens","BJWe96lA7",1,2,57,246
"763","myAliens","rypW2ilCX",1,6,15,41
"764","myAliens","HJp55se0Q",3,8,146,257
"765","myAliens","rybW3jeRX",0,1,45,214
"766","lemmings_1","SkQWB2x0Q",2,3,485,2123
"767","lemmings_1","SkDbtae0X",3,3,263,263
"768","lemmings_1","HJAbk3g0X",6,6,369,369
"769","lemmings_1","ry5Uz2gAQ",4,5,664,2342
"770","lemmings_1","BkNWoixA7",4,4,241,241
"771","lemmings_1","HkV7vTl0Q",3,3,461,2066
"772","lemmings_1","B1O1sieAm",3,3,570,570
"773","lemmings_1","Syk-2og0X",6,6,513,513
"774","lemmings_1","Hy9GxRxAX",3,3,370,370
"775","lemmings_1","Hkrp5oxA7",4,4,916,1285
"776","lemmings_1","HyJXjilA7",2,2,349,554
"777","lemmings_1","BJYdWTlA7",2,2,332,848
"778","lemmings_1","Hkq4y2xAQ",23,23,208,208
"779","lemmings_1","rkYF5jlAQ",4,4,877,877
"780","lemmings_1","B14ki1W0m",3,4,477,1450
"781","lemmings_1","Sy-Ajie07",4,4,636,636
"782","lemmings_1","BJWe96lA7",4,4,570,885
"783","lemmings_1","rypW2ilCX",1,4,183,665
"784","lemmings_1","HJp55se0Q",6,6,402,402
"785","lemmings_1","rybW3jeRX",3,3,595,1030
"786","jaws_1","SkQWB2x0Q",5,9,419,1259
"787","jaws_1","SkDbtae0X",9,9,153,153
"788","jaws_1","HJAbk3g0X",5,8,127,348
"789","jaws_1","ry5Uz2gAQ",5,9,467,1217
"790","jaws_1","BkNWoixA7",6,6,194,194
"791","jaws_1","HkV7vTl0Q",4,4,149,383
"792","jaws_1","B1O1sieAm",8,10,222,323
"793","jaws_1","Syk-2og0X",7,7,215,215
"794","jaws_1","Hy9GxRxAX",0,1,65,435
"795","jaws_1","Hkrp5oxA7",2,3,67,316
"796","jaws_1","HyJXjilA7",3,3,82,449
"797","jaws_1","BJYdWTlA7",3,6,103,419
"798","jaws_1","Hkq4y2xAQ",3,3,84,285
"799","jaws_1","rkYF5jlAQ",4,4,140,394
"800","jaws_1","B14ki1W0m",2,7,172,849
"801","jaws_1","Sy-Ajie07",4,8,126,381
"802","jaws_1","BJWe96lA7",3,6,123,575
"803","jaws_1","rypW2ilCX",4,5,153,374
"804","jaws_1","HJp55se0Q",3,6,113,347
"805","jaws_1","rybW3jeRX",2,4,117,512
"806","helper","SkQWB2x0Q",0,0,138,395
"807","helper","SkDbtae0X",0,0,50,463
"808","helper","HJAbk3g0X",0,0,58,385
"809","helper","ry5Uz2gAQ",0,0,82,336
"810","helper","BkNWoixA7",0,0,52,244
"811","helper","HkV7vTl0Q",0,0,66,296
"812","helper","B1O1sieAm",0,0,41,260
"813","helper","Syk-2og0X",0,0,54,398
"814","helper","Hy9GxRxAX",0,0,62,324
"815","helper","Hkrp5oxA7",0,0,65,263
"816","helper","HyJXjilA7",0,0,29,211
"817","helper","BJYdWTlA7",0,0,141,334
"818","helper","Hkq4y2xAQ",0,0,33,208
"819","helper","rkYF5jlAQ",0,0,115,367
"820","helper","B14ki1W0m",0,0,63,274
"821","helper","Sy-Ajie07",0,0,55,313
"822","helper","BJWe96lA7",0,0,54,244
"823","helper","rypW2ilCX",0,0,44,362
"824","helper","HJp55se0Q",0,0,72,304
"825","helper","rybW3jeRX",0,0,52,287
"826","chase","SkQWB2x0Q",1,1,270,728
"827","chase","SkDbtae0X",0,0,498,498
"828","chase","HJAbk3g0X",2,3,576,1118
"829","chase","ry5Uz2gAQ",0,4,121,968
"830","chase","BkNWoixA7",2,2,637,637
"831","chase","HkV7vTl0Q",0,1,86,789
"832","chase","B1O1sieAm",1,1,208,615
"833","chase","Syk-2og0X",0,0,531,646
"834","chase","Hy9GxRxAX",2,2,515,1107
"835","chase","Hkrp5oxA7",1,1,218,748
"836","chase","HyJXjilA7",1,1,306,944
"837","chase","BJYdWTlA7",1,1,202,666
"838","chase","Hkq4y2xAQ",1,2,224,562
"839","chase","rkYF5jlAQ",2,4,336,1006
"840","chase","B14ki1W0m",0,1,123,709
"841","chase","Sy-Ajie07",1,1,426,723
"842","chase","BJWe96lA7",1,1,333,751
"843","chase","rypW2ilCX",1,3,592,1329
"844","chase","HJp55se0Q",2,3,589,1200
"845","chase","rybW3jeRX",1,1,613,1226
"846","bait","SkQWB2x0Q",0,2,106,1008
"847","bait","SkDbtae0X",0,1,140,144
"848","bait","HJAbk3g0X",0,4,112,695
"849","bait","ry5Uz2gAQ",0,5,88,476
"850","bait","BkNWoixA7",0,2,128,270
"851","bait","HkV7vTl0Q",0,5,78,986
"852","bait","B1O1sieAm",0,2,174,410
"853","bait","Syk-2og0X",0,4,260,375
"854","bait","Hy9GxRxAX",0,3,30,471
"855","bait","Hkrp5oxA7",0,2,108,556
"856","bait","HyJXjilA7",0,2,23,391
"857","bait","BJYdWTlA7",0,3,16,278
"858","bait","Hkq4y2xAQ",0,2,40,45
"859","bait","rkYF5jlAQ",0,5,377,618
"860","bait","B14ki1W0m",0,1,123,446
"861","bait","Sy-Ajie07",0,4,72,298
"862","bait","BJWe96lA7",0,3,10,516
"863","bait","rypW2ilCX",0,3,102,824
"864","bait","HJp55se0Q",0,4,32,301
"865","bait","rybW3jeRX",0,3,34,575
"866","corridor_1","r1Js6mPpQ",7,15,165,469
"867","corridor_1","rJ0n-twp7",6,9,130,368
"868","corridor_1","S1tNv9wTQ",10,24,210,527
"869","corridor_1","B1Q2ZKv6m",21,21,343,343
"870","corridor_1","HJeKjYvaQ",1,1,58,191
"871","corridor_1","rJ4uPYPTm",4,4,47,47
"872","corridor_1","rk7IyNvaX",3,7,79,294
"873","corridor_1","SynU_Ywpm",8,21,366,916
"874","corridor_1","r1bCBQFDp7",9,10,172,314
"875","corridor_1","HJ6RrNPa7",4,8,135,358
"876","corridor_1","r1RkmNDa7",7,9,174,363
"877","corridor_1","BkvbRSvTm",6,7,170,328
"878","corridor_1","SJWKyNwpQ",13,16,313,393
"879","corridor_1","rkcoZHv6Q",17,17,355,355
"880","corridor_1","ryHk7NwaX",12,12,104,104
"881","corridor_1","H1R1GFD6X",11,15,256,519
"882","corridor_1","HJrNmoP67",19,19,211,211
"883","corridor_1","ryZrqFwaQ",1,1,11,11
"884","corridor_1","SyQKGYD6X",25,25,310,310
"885","corridor_1","HkffDNwTX",13,15,252,349
"886","corridor_1","r1_y9YDp7",9,12,324,520
"887","corridor_1","rJRBXYvaX",10,18,261,588
"888","corridor_1","BJRu-tva7",14,14,140,140
"889","corridor_1","HJ4qfYvpm",15,15,146,146
"890","watergame_2","r1Js6mPpQ",1,7,26,708
"891","watergame_2","HJWEUNPTm",5,5,264,264
"892","watergame_2","rJ0n-twp7",2,8,41,344
"893","watergame_2","S1tNv9wTQ",2,6,87,364
"894","watergame_2","BJ-LtYvpQ",0,0,24,24
"895","watergame_2","B1Q2ZKv6m",12,12,280,280
"896","watergame_2","HJeKjYvaQ",1,10,43,502
"897","watergame_2","rJ4uPYPTm",2,4,78,175
"898","watergame_2","rk7IyNvaX",3,8,93,300
"899","watergame_2","SynU_Ywpm",5,5,184,184
"900","watergame_2","r1bCBQFDp7",3,6,56,375
"901","watergame_2","HJ6RrNPa7",2,8,47,614
"902","watergame_2","r1RkmNDa7",4,10,111,427
"903","watergame_2","BkvbRSvTm",1,2,31,523
"904","watergame_2","Syw3nQvpQ",2,8,46,438
"905","watergame_2","SJWKyNwpQ",3,14,73,451
"906","watergame_2","rkcoZHv6Q",17,17,177,177
"907","watergame_2","ryHk7NwaX",3,3,145,145
"908","watergame_2","H1R1GFD6X",3,6,57,222
"909","watergame_2","HJrNmoP67",3,4,45,338
"910","watergame_2","ryZrqFwaQ",3,3,104,104
"911","watergame_2","SyQKGYD6X",6,15,168,1058
"912","watergame_2","HkffDNwTX",2,2,144,144
"913","watergame_2","r1_y9YDp7",2,9,33,411
"914","watergame_2","rJRBXYvaX",3,7,131,429
"915","watergame_2","BJRu-tva7",6,13,131,395
"916","watergame_2","HJ4qfYvpm",3,3,104,104
"917","bees_and_birds","r1Js6mPpQ",0,6,25,340
"918","bees_and_birds","rJ0n-twp7",0,1,40,146
"919","bees_and_birds","S1tNv9wTQ",1,4,19,238
"920","bees_and_birds","B1Q2ZKv6m",1,7,44,397
"921","bees_and_birds","HJeKjYvaQ",1,1,38,125
"922","bees_and_birds","rJ4uPYPTm",2,6,84,269
"923","bees_and_birds","rk7IyNvaX",0,1,19,112
"924","bees_and_birds","SynU_Ywpm",1,3,29,183
"925","bees_and_birds","r1bCBQFDp7",0,1,20,114
"926","bees_and_birds","HJ6RrNPa7",1,5,29,227
"927","bees_and_birds","r1RkmNDa7",1,1,38,143
"928","bees_and_birds","BkvbRSvTm",1,4,20,161
"929","bees_and_birds","Syw3nQvpQ",0,1,25,115
"930","bees_and_birds","SJWKyNwpQ",0,1,16,163
"931","bees_and_birds","rkcoZHv6Q",0,1,20,115
"932","bees_and_birds","ryHk7NwaX",2,7,57,221
"933","bees_and_birds","H1R1GFD6X",1,2,31,145
"934","bees_and_birds","HJrNmoP67",0,1,26,119
"935","bees_and_birds","ryZrqFwaQ",2,2,0,0
"936","bees_and_birds","SyQKGYD6X",2,5,43,238
"937","bees_and_birds","HkffDNwTX",0,1,20,117
"938","bees_and_birds","r1_y9YDp7",1,3,28,174
"939","bees_and_birds","rJRBXYvaX",0,2,18,160
"940","bees_and_birds","BJRu-tva7",1,2,29,122
"941","bees_and_birds","HJ4qfYvpm",1,3,26,188
"942","zelda_3","r1Js6mPpQ",2,12,238,935
"943","zelda_3","rJ0n-twp7",8,48,330,1519
"944","zelda_3","S1tNv9wTQ",12,12,302,302
"945","zelda_3","B1Q2ZKv6m",9,9,195,195
"946","zelda_3","HJeKjYvaQ",0,18,35,656
"947","zelda_3","rJ4uPYPTm",5,13,167,258
"948","zelda_3","ByFPYuv6X",0,0,123,123
"949","zelda_3","rk7IyNvaX",4,19,215,711
"950","zelda_3","SynU_Ywpm",2,14,172,495
"951","zelda_3","r1bCBQFDp7",0,24,31,405
"952","zelda_3","HJ6RrNPa7",15,29,641,1350
"953","zelda_3","r1RkmNDa7",2,15,111,699
"954","zelda_3","BkvbRSvTm",1,10,104,424
"955","zelda_3","Syw3nQvpQ",3,10,100,235
"956","zelda_3","SJWKyNwpQ",0,12,59,406
"957","zelda_3","rkcoZHv6Q",6,10,282,333
"958","zelda_3","ryHk7NwaX",10,10,334,334
"959","zelda_3","H1R1GFD6X",0,31,25,787
"960","zelda_3","HJrNmoP67",1,35,42,700
"961","zelda_3","ryZrqFwaQ",1,1,17,17
"962","zelda_3","SyQKGYD6X",7,7,236,236
"963","zelda_3","HkffDNwTX",3,16,108,395
"964","zelda_3","r1_y9YDp7",17,27,723,1519
"965","zelda_3","rJRBXYvaX",2,9,69,301
"966","zelda_3","BJRu-tva7",4,26,79,358
"967","zelda_3","HJ4qfYvpm",4,9,103,293
"968","avoidgeorge_1","r1Js6mPpQ",2,8,227,905
"969","avoidgeorge_1","rJ0n-twp7",1,13,92,872
"970","avoidgeorge_1","S1tNv9wTQ",9,9,446,446
"971","avoidgeorge_1","B1Q2ZKv6m",12,12,475,475
"972","avoidgeorge_1","HJeKjYvaQ",3,3,124,302
"973","avoidgeorge_1","rJ4uPYPTm",10,10,250,250
"974","avoidgeorge_1","rk7IyNvaX",6,7,289,542
"975","avoidgeorge_1","SynU_Ywpm",10,20,591,1525
"976","avoidgeorge_1","r1bCBQFDp7",1,7,49,598
"977","avoidgeorge_1","HJ6RrNPa7",7,10,324,702
"978","avoidgeorge_1","r1RkmNDa7",1,7,112,476
"979","avoidgeorge_1","BkvbRSvTm",2,4,119,463
"980","avoidgeorge_1","Syw3nQvpQ",15,15,372,372
"981","avoidgeorge_1","SJWKyNwpQ",6,10,628,982
"982","avoidgeorge_1","rkcoZHv6Q",8,8,447,447
"983","avoidgeorge_1","ryHk7NwaX",10,10,361,361
